,id_img,denoiser,runtime
502,50,SD1,0.0002924719883594662
503,50,AD1,0.0003066600183956325
504,50,DRUNet,0.018830034008715302
505,50,SD_repeat_20,0.0038689940120093524
506,50,SD_repeat_50,0.009979707014281303
507,50,SD_only1,0.0002787700213957578
508,50,AD_repeat_20,0.00450022000586614
509,50,AD_only1,0.0003280739765614271
510,51,SD,0.003941828006645665
511,51,AD,0.004498021007748321
512,51,SD1,0.0002911789924837649
513,51,AD1,0.00031313998624682426
514,51,DRUNet,0.01884261699160561
515,51,SD_repeat_20,0.003826934000244364
516,51,SD_repeat_50,0.009879195014946163
517,51,SD_only1,0.00028806598857045174
518,51,AD_repeat_20,0.00454974701278843
519,51,AD_only1,0.0003339810064062476
520,52,SD,0.00402572299935855
521,52,AD,0.004537813016213477
522,52,SD1,0.0002921380219049752
523,52,AD1,0.00030645300284959376
524,52,DRUNet,0.018895488989073783
525,52,SD_repeat_20,0.0038729700027033687
526,52,SD_repeat_50,0.010022931004641578
527,52,SD_only1,0.00031010701786726713
528,52,AD_repeat_20,0.004478143993765116
529,52,AD_only1,0.000327059009578079
530,53,SD,0.003911362000508234
531,53,AD,0.004502335010329261
532,53,SD1,0.00029162599821574986
533,53,AD1,0.0003071370010729879
534,53,DRUNet,0.018846444989321753
535,53,SD_repeat_20,0.003834406001260504
536,53,SD_repeat_50,0.009809593990212306
537,53,SD_only1,0.00028783900779671967
538,53,AD_repeat_20,0.004535243002464995
539,53,AD_only1,0.0003258769866079092
540,54,SD,0.004000551998615265
541,54,AD,0.004585610993672162
542,54,SD1,0.0002924590080510825
543,54,AD1,0.0003094359999522567
544,54,DRUNet,0.018828660977305844
545,54,SD_repeat_20,0.003919399983715266
546,54,SD_repeat_50,0.010036577994469553
547,54,SD_only1,0.00028180499793961644
548,54,AD_repeat_20,0.004504961019847542
549,54,AD_only1,0.00033498398261144757
550,55,SD,0.0039107339980546385
551,55,AD,0.0045003609848208725
552,55,SD1,0.00028615701012313366
553,55,AD1,0.0003076510038226843
554,55,DRUNet,0.01881904900074005
555,55,SD_repeat_20,0.0038392290007323027
556,55,SD_repeat_50,0.00973727399832569
557,55,SD_only1,0.0002791339938994497
558,55,AD_repeat_20,0.004494221997447312
559,55,AD_only1,0.0003394559898879379
560,56,SD,0.003951741993660107
561,56,AD,0.00455966399749741
562,56,SD1,0.00029017002088949084
563,56,AD1,0.0003084610216319561
564,56,DRUNet,0.01883831899613142
565,56,SD_repeat_20,0.003916115005267784
566,56,SD_repeat_50,0.010042137000709772
567,56,SD_only1,0.00027746998239308596
568,56,AD_repeat_20,0.004582098015816882
569,56,AD_only1,0.0003373300132807344
570,57,SD,0.003945191012462601
571,57,AD,0.0044862739741802216
572,57,SD1,0.0002888629969675094
573,57,AD1,0.00031482201302424073
574,57,DRUNet,0.018837895011529326
575,57,SD_repeat_20,0.0038146869919728488
576,57,SD_repeat_50,0.009721973998239264
577,57,SD_only1,0.0002748520055320114
578,57,AD_repeat_20,0.004495208995649591
579,57,AD_only1,0.0003332860069349408
580,58,SD,0.0039618840091861784
581,58,AD,0.004571936005959287
582,58,SD1,0.0002921000123023987
583,58,AD1,0.00031608997960574925
584,58,DRUNet,0.018855650996556506
585,58,SD_repeat_20,0.0038801810005679727
586,58,SD_repeat_50,0.010052638011984527
587,58,SD_only1,0.0002859999949578196
588,58,AD_repeat_20,0.004576158011332154
589,58,AD_only1,0.0003335080109536648
590,59,SD,0.003991770994616672
591,59,AD,0.004495708009926602
592,59,SD1,0.0002909479953814298
593,59,AD1,0.0003110370016656816
594,59,DRUNet,0.018856336013413966
595,59,SD_repeat_20,0.0038815239968243986
596,59,SD_repeat_50,0.009714724001241848
597,59,SD_only1,0.0002770129940472543
598,59,AD_repeat_20,0.004483608005102724
599,59,AD_only1,0.0003255479969084263
600,60,SD,0.003929477999918163
601,60,AD,0.004553597013000399
602,60,SD1,0.00029457200434990227
603,60,AD1,0.00030909699853509665
604,60,DRUNet,0.01883532400825061
605,60,SD_repeat_20,0.0038687899941578507
606,60,SD_repeat_50,0.009954048990039155
607,60,SD_only1,0.0002881829859688878
608,60,AD_repeat_20,0.004562112007988617
609,60,AD_only1,0.00033479600097052753
610,61,SD,0.004001027002232149
611,61,AD,0.004542820999631658
612,61,SD1,0.0002855829952750355
613,61,AD1,0.0003098949964623898
614,61,DRUNet,0.018835138995200396
615,61,SD_repeat_20,0.0038492869934998453
616,61,SD_repeat_50,0.00992180299363099
617,61,SD_only1,0.00028376097907312214
618,61,AD_repeat_20,0.0045082030119374394
619,61,AD_only1,0.00032563399872742593
620,62,SD,0.003923165000742301
621,62,AD,0.004499507980654016
622,62,SD1,0.00028885298524983227
623,62,AD1,0.0003145060036331415
624,62,DRUNet,0.01885809999657795
625,62,SD_repeat_20,0.003850528009934351
626,62,SD_repeat_50,0.009972090017981827
627,62,SD_only1,0.0002877240185625851
628,62,AD_repeat_20,0.004547899006865919
629,62,AD_only1,0.0003349230100866407
630,63,SD,0.003989118995377794
631,63,AD,0.004589365009451285
632,63,SD1,0.0002895359939429909
633,63,AD1,0.0003172850119881332
634,63,DRUNet,0.01882810500683263
635,63,SD_repeat_20,0.0038311679963953793
636,63,SD_repeat_50,0.009952132997568697
637,63,SD_only1,0.0002789899881463498
638,63,AD_repeat_20,0.004513497988227755
639,63,AD_only1,0.00032583699794486165
640,64,SD,0.003938701993320137
641,64,AD,0.004505774995777756
642,64,SD1,0.0002918230020441115
643,64,AD1,0.00030714800232090056
644,64,DRUNet,0.018822537997039035
645,64,SD_repeat_20,0.0038559469976462424
646,64,SD_repeat_50,0.009911664004903287
647,64,SD_only1,0.00028447998920455575
648,64,AD_repeat_20,0.004492815991397947
649,64,AD_only1,0.0003271710011176765
650,65,SD,0.003944445983506739
651,65,AD,0.004527369019342586
652,65,SD1,0.00029051300953142345
653,65,AD1,0.0003077200090046972
654,65,DRUNet,0.01882623799610883
655,65,SD_repeat_20,0.003859056014334783
656,65,SD_repeat_50,0.010035243001766503
657,65,SD_only1,0.00028028301312588155
658,65,AD_repeat_20,0.004533661005552858
659,65,AD_only1,0.00032588501926511526
660,66,SD,0.003940046997740865
661,66,AD,0.004518211004324257
662,66,SD1,0.0002910330076701939
663,66,AD1,0.0003118650056421757
664,66,DRUNet,0.018841159995645285
665,66,SD_repeat_20,0.003839373996015638
666,66,SD_repeat_50,0.009957341972040012
667,66,SD_only1,0.00027794099878519773
668,66,AD_repeat_20,0.004501098999753594
669,66,AD_only1,0.0003383390139788389
670,67,SD,0.003939533024094999
671,67,AD,0.0045304060040507466
672,67,SD1,0.0002948660112451762
673,67,AD1,0.00031481400947086513
674,67,DRUNet,0.01887370098847896
675,67,SD_repeat_20,0.004079082020325586
676,67,SD_repeat_50,0.00997340600588359
677,67,SD_only1,0.0002844920090865344
678,67,AD_repeat_20,0.004519884998444468
679,67,AD_only1,0.00033421500120311975
680,68,SD,0.003976817009970546
681,68,AD,0.004547256015939638
682,68,SD1,0.00029382898355834186
683,68,AD1,0.00030868599424138665
684,68,DRUNet,0.01883755999733694
685,68,SD_repeat_20,0.003876503003994003
686,68,SD_repeat_50,0.009988845995394513
687,68,SD_only1,0.00027992299874313176
688,68,AD_repeat_20,0.004505046992562711
689,68,AD_only1,0.0003256739873904735
690,69,SD,0.003908284998033196
691,69,AD,0.004484271979890764
692,69,SD1,0.0002850480086635798
693,69,AD1,0.0003070310049224645
694,69,DRUNet,0.01886009899317287
695,69,SD_repeat_20,0.003875817987136543
696,69,SD_repeat_50,0.00994349000393413
697,69,SD_only1,0.0002835179911926389
698,69,AD_repeat_20,0.004568094998830929
699,69,AD_only1,0.0003048919897992164
700,70,SD,0.003960333997383714
701,70,AD,0.004579225991619751
702,70,SD1,0.0002922660205513239
703,70,AD1,0.0003080480091739446
704,70,DRUNet,0.01883200599695556
705,70,SD_repeat_20,0.003910069004632533
706,70,SD_repeat_50,0.010004759998992085
707,70,SD_only1,0.0002840189845301211
708,70,AD_repeat_20,0.004522672999883071
709,70,AD_only1,0.00032700301380828023
710,71,SD,0.003933894011424854
711,71,AD,0.004483716009417549
712,71,SD1,0.00028353100060485303
713,71,AD1,0.00030793697806075215
714,71,DRUNet,0.018831143010174856
715,71,SD_repeat_20,0.0038268100179266185
716,71,SD_repeat_50,0.009805700014112517
717,71,SD_only1,0.00028661201940849423
718,71,AD_repeat_20,0.004522539995377883
719,71,AD_only1,0.00032773500424809754
720,72,SD,0.003992871992522851
721,72,AD,0.004569861019263044
722,72,SD1,0.0002915909863077104
723,72,AD1,0.0003156469902023673
724,72,DRUNet,0.01884516899008304
725,72,SD_repeat_20,0.003911815001629293
726,72,SD_repeat_50,0.010019291017670184
727,72,SD_only1,0.00028583299717865884
728,72,AD_repeat_20,0.004557634994853288
729,72,AD_only1,0.0003341519914101809
730,73,SD,0.003939368005376309
731,73,AD,0.004483637021621689
732,73,SD1,0.0002891850017476827
733,73,AD1,0.00030602500191889703
734,73,DRUNet,0.018840739998267964
735,73,SD_repeat_20,0.003851272020256147
736,73,SD_repeat_50,0.009677021007519215
737,73,SD_only1,0.0002783919917419553
738,73,AD_repeat_20,0.004514150001341477
739,73,AD_only1,0.00032773998100310564
740,74,SD,0.003952497005229816
741,74,AD,0.004548431985313073
742,74,SD1,0.0002897609956562519
743,74,AD1,0.0003076559805776924
744,74,DRUNet,0.018850919004762545
745,74,SD_repeat_20,0.003875973023241386
746,74,SD_repeat_50,0.010041170986369252
747,74,SD_only1,0.00028493799618445337
748,74,AD_repeat_20,0.004527404991677031
749,74,AD_only1,0.00033648399403318763
750,75,SD,0.003965695999795571
751,75,AD,0.004573425016133115
752,75,SD1,0.00028414002736099064
753,75,AD1,0.0003098829765804112
754,75,DRUNet,0.01882928400300443
755,75,SD_repeat_20,0.0038465620018541813
756,75,SD_repeat_50,0.009798243001569062
757,75,SD_only1,0.00027552698156796396
758,75,AD_repeat_20,0.004537907982012257
759,75,AD_only1,0.0003640789946075529
760,76,SD,0.003894402994774282
761,76,AD,0.004535419982858002
762,76,SD1,0.00028496101731434464
763,76,AD1,0.00030689299455843866
764,76,DRUNet,0.018872799002565444
765,76,SD_repeat_20,0.0038750300009269267
766,76,SD_repeat_50,0.009951018000720069
767,76,SD_only1,0.00028240299434401095
768,76,AD_repeat_20,0.004546320007648319
769,76,AD_only1,0.00033442798303440213
770,77,SD,0.004012677003629506
771,77,AD,0.004539735004073009
772,77,SD1,0.0002877830120269209
773,77,AD1,0.0003144939837511629
774,77,DRUNet,0.018864156998461112
775,77,SD_repeat_20,0.003834437986370176
776,77,SD_repeat_50,0.009806212008697912
777,77,SD_only1,0.000277064013062045
778,77,AD_repeat_20,0.004495386005146429
779,77,AD_only1,0.0003264390106778592
780,78,SD,0.003942845010897145
781,78,AD,0.004509799997322261
782,78,SD1,0.0002884760033339262
783,78,AD1,0.00031125900568440557
784,78,DRUNet,0.018822898011421785
785,78,SD_repeat_20,0.0038518400106113404
786,78,SD_repeat_50,0.009891316993162036
787,78,SD_only1,0.00028578401543200016
788,78,AD_repeat_20,0.004522078001173213
789,78,AD_only1,0.0003373869985807687
790,79,SD,0.003978468012064695
791,79,AD,0.004545770992990583
792,79,SD1,0.0002949149929918349
793,79,AD1,0.00031714001670479774
794,79,DRUNet,0.01883356398320757
795,79,SD_repeat_20,0.0038781049952376634
796,79,SD_repeat_50,0.009962350013665855
797,79,SD_only1,0.0002773309824988246
798,79,AD_repeat_20,0.00451005098875612
799,79,AD_only1,0.0003284660051576793
800,80,SD,0.003948841011151671
801,80,AD,0.004503411997575313
802,80,SD1,0.0002937900135293603
803,80,AD1,0.0003135180159006268
804,80,DRUNet,0.01883938501123339
805,80,SD_repeat_20,0.0038642429863102734
806,80,SD_repeat_50,0.009988707985030487
807,80,SD_only1,0.00028716601082123816
808,80,AD_repeat_20,0.004503053001826629
809,80,AD_only1,0.00033465700107626617
810,81,SD,0.003946198004996404
811,81,AD,0.004506423982093111
812,81,SD1,0.00029427598929032683
813,81,AD1,0.0003139449981972575
814,81,DRUNet,0.01884024200262502
815,81,SD_repeat_20,0.003875740017974749
816,81,SD_repeat_50,0.009946500009391457
817,81,SD_only1,0.0003001239965669811
818,81,AD_repeat_20,0.0044861189962830395
819,81,AD_only1,0.0003252210153732449
820,82,SD,0.003969379991758615
821,82,AD,0.004522195988101885
822,82,SD1,0.00028855199343524873
823,82,AD1,0.000309648021357134
824,82,DRUNet,0.018837404990335926
825,82,SD_repeat_20,0.003867907013045624
826,82,SD_repeat_50,0.009949848987162113
827,82,SD_only1,0.0002857180079445243
828,82,AD_repeat_20,0.0045126939949113876
829,82,AD_only1,0.0003265779814682901
830,83,SD,0.003929056983906776
831,83,AD,0.0045423179981298745
832,83,SD1,0.000286630995105952
833,83,AD1,0.0003147280076518655
834,83,DRUNet,0.01886895898496732
835,83,SD_repeat_20,0.0038238099950831383
836,83,SD_repeat_50,0.009985693002818152
837,83,SD_only1,0.0002859290107153356
838,83,AD_repeat_20,0.004544945986708626
839,83,AD_only1,0.0003334409848321229
840,84,SD,0.004003666981589049
841,84,AD,0.0044941179803572595
842,84,SD1,0.0002907609741669148
843,84,AD1,0.0003058669972233474
844,84,DRUNet,0.018853054993087426
845,84,SD_repeat_20,0.0038536499778274447
846,84,SD_repeat_50,0.010017177002737299
847,84,SD_only1,0.00028470699908211827
848,84,AD_repeat_20,0.004501657007494941
849,84,AD_only1,0.00033652197453193367
850,85,SD,0.00395981699693948
851,85,AD,0.004501585994148627
852,85,SD1,0.00028790300711989403
853,85,AD1,0.00031555999885313213
854,85,DRUNet,0.018859273026464507
855,85,SD_repeat_20,0.0038500920054502785
856,85,SD_repeat_50,0.0099533699976746
857,85,SD_only1,0.00028692997875623405
858,85,AD_repeat_20,0.0045628299994859844
859,85,AD_only1,0.000334568991092965
860,86,SD,0.004029270989121869
861,86,AD,0.004540015012025833
862,86,SD1,0.0002903419954236597
863,86,AD1,0.00031384898466058075
864,86,DRUNet,0.0188566790020559
865,86,SD_repeat_20,0.003937810979550704
866,86,SD_repeat_50,0.010032175981905311
867,86,SD_only1,0.0002772559819277376
868,86,AD_repeat_20,0.004507290024776012
869,86,AD_only1,0.0003263989929109812
870,87,SD,0.00391120501444675
871,87,AD,0.004508526006247848
872,87,SD1,0.0002908760216087103
873,87,AD1,0.0003149390104226768
874,87,DRUNet,0.01881654400494881
875,87,SD_repeat_20,0.0038266110059339553
876,87,SD_repeat_50,0.009915447008097544
877,87,SD_only1,0.0002804660180117935
878,87,AD_repeat_20,0.004515757987974212
879,87,AD_only1,0.00033617200097069144
880,88,SD,0.003992444020695984
881,88,AD,0.004773288004798815
882,88,SD1,0.00029064802220091224
883,88,AD1,0.00031486700754612684
884,88,DRUNet,0.018850003980332986
885,88,SD_repeat_20,0.003906494006514549
886,88,SD_repeat_50,0.010026698000729084
887,88,SD_only1,0.00028822600143030286
888,88,AD_repeat_20,0.004530411009909585
889,88,AD_only1,0.0003343000134918839
890,89,SD,0.003918225003872067
891,89,AD,0.004477067006519064
892,89,SD1,0.0002905250003095716
893,89,AD1,0.00031411301461048424
894,89,DRUNet,0.018855155009077862
895,89,SD_repeat_20,0.0038338169979397207
896,89,SD_repeat_50,0.009749902004841715
897,89,SD_only1,0.00028489899705164135
898,89,AD_repeat_20,0.004517858993494883
899,89,AD_only1,0.00033439500839449465
900,90,SD,0.003994700993644074
901,90,AD,0.0045548389898613095
902,90,SD1,0.00029655901016667485
903,90,AD1,0.0003181240172125399
904,90,DRUNet,0.018860705982660875
905,90,SD_repeat_20,0.0039019550022203475
906,90,SD_repeat_50,0.010062649991596118
907,90,SD_only1,0.00028582700178958476
908,90,AD_repeat_20,0.004488076985580847
909,90,AD_only1,0.0003363159776199609
910,91,SD,0.003940380993299186
911,91,AD,0.004489946004468948
912,91,SD1,0.0002887540031224489
913,91,AD1,0.0003131910052616149
914,91,DRUNet,0.01885616101208143
915,91,SD_repeat_20,0.003847145999316126
916,91,SD_repeat_50,0.009677502006525174
917,91,SD_only1,0.0002762950025498867
918,91,AD_repeat_20,0.004507706995354965
919,91,AD_only1,0.000326912006130442
920,92,SD,0.003963359020417556
921,92,AD,0.004542904993286356
922,92,SD1,0.0002965090097859502
923,92,AD1,0.00031489497632719576
924,92,DRUNet,0.018869012012146413
925,92,SD_repeat_20,0.003839507990051061
926,92,SD_repeat_50,0.009976294997613877
927,92,SD_only1,0.0002807700075209141
928,92,AD_repeat_20,0.0045935910020489246
929,92,AD_only1,0.0003343680000398308
930,93,SD,0.003987459000200033
931,93,AD,0.004441594006493688
932,93,SD1,0.0002893929777201265
933,93,AD1,0.0003161249915137887
934,93,DRUNet,0.018822070996975526
935,93,SD_repeat_20,0.0038353079871740192
936,93,SD_repeat_50,0.009720549016492441
937,93,SD_only1,0.00027830101316794753
938,93,AD_repeat_20,0.004478675982682034
939,93,AD_only1,0.00032748698140494525
940,94,SD,0.003933233005227521
941,94,AD,0.004518377012573183
942,94,SD1,0.0002874080091714859
943,94,AD1,0.0003140119952149689
944,94,DRUNet,0.01886994601227343
945,94,SD_repeat_20,0.003881701995851472
946,94,SD_repeat_50,0.010191214008955285
947,94,SD_only1,0.00028282098355703056
948,94,AD_repeat_20,0.004555218009045348
949,94,AD_only1,0.00033544001053087413
950,95,SD,0.003969426004914567
951,95,AD,0.0045582010061480105
952,95,SD1,0.0002873940102290362
953,95,AD1,0.0003146980016026646
954,95,DRUNet,0.018862316996091977
955,95,SD_repeat_20,0.003927683021174744
956,95,SD_repeat_50,0.00985430899891071
957,95,SD_only1,0.0002761229989118874
958,95,AD_repeat_20,0.004509452992351726
959,95,AD_only1,0.0003322760167066008
960,96,SD,0.003948307014070451
961,96,AD,0.004510852013481781
962,96,SD1,0.00029268002253957093
963,96,AD1,0.0003076519933529198
964,96,DRUNet,0.01884999600588344
965,96,SD_repeat_20,0.003868162020808086
966,96,SD_repeat_50,0.010016726009780541
967,96,SD_only1,0.00028751700301654637
968,96,AD_repeat_20,0.0045514040102716535
969,96,AD_only1,0.0003372599894646555
970,97,SD,0.004011521989014
971,97,AD,0.004568906995700672
972,97,SD1,0.0002963749866466969
973,97,AD1,0.0003096589935012162
974,97,DRUNet,0.018852206994779408
975,97,SD_repeat_20,0.0038687360065523535
976,97,SD_repeat_50,0.013057125004706904
977,97,SD_only1,0.00022130299475975335
978,97,AD_repeat_20,0.004478297982132062
979,97,AD_only1,0.0003256239870097488
980,98,SD,0.003953492996515706
981,98,AD,0.004504978976910934
982,98,SD1,0.0002862140245269984
983,98,AD1,0.0003162930079270154
984,98,DRUNet,0.01884236902697012
985,98,SD_repeat_20,0.003831840993370861
986,98,SD_repeat_50,0.009963128017261624
987,98,SD_only1,0.00027930099167861044
988,98,AD_repeat_20,0.0045442609989549965
989,98,AD_only1,0.0003340640105307102
990,99,SD,0.003945392003515735
991,99,AD,0.004541643022093922
992,99,SD1,0.0002889640163630247
993,99,AD1,0.00031623998074792325
994,99,DRUNet,0.018833425012417138
995,99,SD_repeat_20,0.0038327010115608573
996,99,SD_repeat_50,0.009952413995051757
997,99,SD_only1,0.0002781829971354455
998,99,AD_repeat_20,0.004500133014516905
999,99,AD_only1,0.00033263699151575565
